status	loglr	df	p	cluster	p.adjust
Not enough valid samples	NA	NA	NA	chr19:clu_25145_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25146_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25147_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25148_NA	NA
Success	3.10361999166901	2	0.0448864194703741	chr19:clu_25149_NA	0.0605346760368429
Not enough valid samples	NA	NA	NA	chr19:clu_25150_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25151_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25152_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25153_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25154_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25155_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25156_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25157_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25158_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25159_NA	NA
Success	9.68216821046826	1	1.080053376219e-05	chr19:clu_25160_NA	3.76453232590631e-05
Success	15.3063062357019	14	0.00627831476603655	chr19:clu_25161_NA	0.010586645057212
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25162_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25163_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25164_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25165_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25166_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25167_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25168_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25169_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25170_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25171_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25172_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25173_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25174_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25175_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25176_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25177_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25178_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25179_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25180_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25181_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25182_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25183_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25184_NA	NA
Success	9.91541776076838	1	8.46067311725029e-06	chr19:clu_25185_NA	3.038244562117e-05
Success	12.7857615879623	5	0.000108034342575797	chr19:clu_25186_NA	0.000289144004395399
Success	0.999907479796214	1	0.157318411297981	chr19:clu_25187_NA	0.181264857867784
Success	10.0158554280936	2	4.4685771047996e-05	chr19:clu_25188_NA	0.000132335361801211
Success	5.99145210766915	2	0.00250003109879051	chr19:clu_25189_NA	0.00469586075144764
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25190_NA	NA
Success	12.3817598054598	6	0.000377646110370705	chr19:clu_25191_NA	0.000878738151764378
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25192_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25193_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25194_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25195_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25196_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25197_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25198_NA	NA
Success	24.0961915764603	4	8.60527560897412e-10	chr19:clu_25199_NA	8.70127267669437e-09
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25200_NA	NA
Success	12.1588126303288	2	5.24197286084348e-06	chr19:clu_25201_NA	1.98909124764724e-05
Success	3.09443151864025	4	0.185480850464835	chr19:clu_25202_NA	0.209400487478664
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25203_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25204_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25205_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25206_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25207_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25208_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25209_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25210_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25211_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25212_NA	NA
Success	2.95009797785696	2	0.0523345780674234	chr19:clu_25213_NA	0.0692375499507266
Not enough valid samples	NA	NA	NA	chr19:clu_25214_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25215_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25216_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25217_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25218_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25219_NA	NA
Success	11.8699226186563	4	9.00604353049856e-05	chr19:clu_25220_NA	0.000246525970886731
Not enough valid samples	NA	NA	NA	chr19:clu_25221_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25222_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25223_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25224_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25225_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25226_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25227_NA	NA
Success	73.2404951949648	18	3.58089710342681e-22	chr19:clu_25228_NA	5.70201408135756e-20
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25229_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25230_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25231_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25232_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25233_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25234_NA	NA
Success	5.11403833508052	1	0.00138318821495032	chr19:clu_25235_NA	0.00277658735936932
Success	9.53069186154244	2	7.2589384811437e-05	chr19:clu_25236_NA	0.000203977325364412
Success	6.05076145747989	2	0.00235606727822018	chr19:clu_25237_NA	0.00446102169308527
Success	41.0482629405242	13	4.44190211004389e-12	chr19:clu_25238_NA	7.72742320817183e-11
Not enough valid samples	NA	NA	NA	chr19:clu_25239_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25240_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25241_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25242_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25243_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25244_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25245_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25246_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25247_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25248_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25249_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25250_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25251_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25252_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25253_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25254_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25255_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25256_NA	NA
Success	28.3917932760553	11	3.64701781756639e-08	chr19:clu_25257_NA	2.4509901112352e-07
Not enough valid samples	NA	NA	NA	chr19:clu_25258_NA	NA
Success	7.74831477632969	3	0.00143786792219941	chr19:clu_25259_NA	0.00287687520091403
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25260_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25261_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25262_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25263_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25264_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25265_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25266_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25267_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25268_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25269_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25270_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25271_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25272_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25273_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25274_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25275_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25276_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25277_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25278_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25279_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25280_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25281_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25282_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25283_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25284_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25285_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25286_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25287_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25288_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25289_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25290_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25291_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25292_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25293_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25294_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25295_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25296_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25297_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25298_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25299_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25300_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25301_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25302_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25303_NA	NA
Success	27.1895498792269	12	2.33794053806968e-07	chr19:clu_25304_NA	1.26563856080801e-06
Not enough valid samples	NA	NA	NA	chr19:clu_25305_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25306_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25307_NA	NA
Success	30.2845953876549	13	4.15494197252246e-08	chr19:clu_25308_NA	2.74560311062308e-07
Not enough valid samples	NA	NA	NA	chr19:clu_25309_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25310_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25311_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25312_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25313_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25314_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25315_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25316_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25317_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25318_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25319_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25320_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25321_NA	NA
Success	0.773322158712176	1	0.213631514992871	chr19:clu_25322_NA	0.237047964561428
Success	21.2295937288463	12	2.78700624756518e-05	chr19:clu_25323_NA	8.74806169875946e-05
Not enough valid samples	NA	NA	NA	chr19:clu_25324_NA	NA
Success	19.5484440055375	6	6.85131384050833e-07	chr19:clu_25325_NA	3.30685341701214e-06
Not enough valid samples	NA	NA	NA	chr19:clu_25326_NA	NA
Success	8.02783418186095	3	0.00110456933489609	chr19:clu_25327_NA	0.00226672042195384
Success	2.64228593479208	1	0.0215151814526829	chr19:clu_25328_NA	0.0316426054398544
Success	2.74218022155384	1	0.0191873382186149	chr19:clu_25329_NA	0.0285708679877016
Success	2.27781807395726	2	0.102507626944501	chr19:clu_25330_NA	0.124575241078386
Success	12.1080364903225	2	5.51501331838956e-06	chr19:clu_25331_NA	2.07955873201779e-05
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25332_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25333_NA	NA
Success	3.16878862240175	1	0.0118206230348863	chr19:clu_25334_NA	0.0185963072667214
Success	3.46004662987252	1	0.0085232530952344	chr19:clu_25335_NA	0.0139090110292926
Success	7.33738029861138	4	0.00542557581344562	chr19:clu_25336_NA	0.00931853585683134
Success	21.6063742520219	4	9.34763619514832e-09	chr19:clu_25337_NA	7.2944578255738e-08
Success	7.44370723095335	1	0.000114121831679451	chr19:clu_25338_NA	0.000303552050403958
Not enough valid samples	NA	NA	NA	chr19:clu_25339_NA	NA
Success	6.46225866900508	3	0.00480271726462298	chr19:clu_25340_NA	0.00836829925593564
Not enough valid samples	NA	NA	NA	chr19:clu_25341_NA	NA
Success	4.10993254597787	2	0.0164088813340076	chr19:clu_25342_NA	0.0248992940915679
Success	12.5450910639317	2	3.56234663211089e-06	chr19:clu_25343_NA	1.41366135434576e-05
Success	9.48746097285471	4	0.000794910822649736	chr19:clu_25344_NA	0.00169686579593407
Not enough valid samples	NA	NA	NA	chr19:clu_25345_NA	NA
Success	17.9788048395255	2	1.55562268256711e-08	chr19:clu_25346_NA	1.14469737362089e-07
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25347_NA	NA
Success	2.71358630207578	3	0.143059973188263	chr19:clu_25348_NA	0.16674921037342
Success	29.4914928586368	7	2.40858652088127e-10	chr19:clu_25349_NA	2.79893272561318e-09
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25350_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25351_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25352_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25353_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25354_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25355_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25356_NA	NA
Success	41.3214373388109	11	4.53916556352302e-13	chr19:clu_25357_NA	1.02858655558038e-11
Not enough valid samples	NA	NA	NA	chr19:clu_25358_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25359_NA	NA
Success	10.7117438697205	6	0.00153927642159077	chr19:clu_25360_NA	0.00305727730662061
Not enough valid samples	NA	NA	NA	chr19:clu_25361_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25362_NA	NA
Success	20.6932335911001	5	7.83852002540187e-08	chr19:clu_25363_NA	4.78900246971925e-07
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25364_NA	NA
Success	4.58582596287579	2	0.0101953253488461	chr19:clu_25365_NA	0.0163079072887652
Success	25.0790082204968	3	7.39347577030635e-11	chr19:clu_25366_NA	9.58765108145009e-10
Not enough valid samples	NA	NA	NA	chr19:clu_25367_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25368_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25369_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25370_NA	NA
Success	5.14247364515325	2	0.00584321777416749	chr19:clu_25371_NA	0.00995459028032871
Success	4.58556130603989	1	0.0024586370750081	chr19:clu_25372_NA	0.00463139830552788
Success	8.68934433627919	4	0.00163139863040323	chr19:clu_25373_NA	0.00321567645727413
Success	7.63840206040891	5	0.00924281515791356	chr19:clu_25374_NA	0.0149452710562732
Not enough valid samples	NA	NA	NA	chr19:clu_25375_NA	NA
Success	28.7591543778071	6	1.43469386636001e-10	chr19:clu_25376_NA	1.74044022566322e-09
Success	0.645845586973195	1	0.255736522629404	chr19:clu_25377_NA	0.278248263310232
Success	15.5899612698977	2	1.69576570308498e-07	chr19:clu_25378_NA	9.54543273949903e-07
Not enough valid samples	NA	NA	NA	chr19:clu_25379_NA	NA
Success	0.568424329600845	2	0.566417222787655	chr19:clu_25380_NA	0.577360116076805
Success	0.13849990921635	1	0.598674418500446	chr19:clu_25381_NA	0.608871071235134
Not enough valid samples	NA	NA	NA	chr19:clu_25382_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25383_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25384_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25385_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25386_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25387_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25388_NA	NA
Success	21.8795867961676	6	8.25109127613061e-08	chr19:clu_25389_NA	5.00645514265735e-07
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25390_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25391_NA	NA
Success	37.4101413032397	12	3.97306311907707e-11	chr19:clu_25392_NA	5.51640931890708e-10
Not enough valid samples	NA	NA	NA	chr19:clu_25393_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25394_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25395_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25396_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25397_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25398_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25399_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25400_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25401_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25402_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25403_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25404_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25405_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25406_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25407_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25408_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25409_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25410_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25411_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25412_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25413_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25414_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25415_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25416_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25417_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25418_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25419_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25420_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25421_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25422_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25423_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25424_NA	NA
Success	0.76970908984174	2	0.463147783110209	chr19:clu_25425_NA	0.477604262921408
Success	4.90663032106428	3	0.0202220417496497	chr19:clu_25426_NA	0.0299526177763394
Not enough valid samples	NA	NA	NA	chr19:clu_25427_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25428_NA	NA
Success	1.15002073340884	2	0.316630204487517	chr19:clu_25429_NA	0.336992765961153
Success	8.89900216172464	5	0.00321051140428011	chr19:clu_25430_NA	0.00585370219420786
Success	0.34787058404217	1	0.404218434457209	chr19:clu_25431_NA	0.421184980783539
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25432_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25433_NA	NA
Success	0.407308001193286	3	0.845967979078732	chr19:clu_25434_NA	0.849669509615672
Success	0.111119826493436	1	0.637338688432119	chr19:clu_25435_NA	0.646297264373936
Success	3.39260081567409	3	0.0790685642179518	chr19:clu_25436_NA	0.0993839334769093
Success	9.86820405290109	4	0.000562925882484639	chr19:clu_25437_NA	0.00125200893078092
Success	2.28407777302363	2	0.101867964184713	chr19:clu_25438_NA	0.123951278188407
Success	0.41923322749868	1	0.35983573406498	chr19:clu_25439_NA	0.37839698950491
Success	8.05466832427658	3	0.00107692889769523	chr19:clu_25440_NA	0.00221643202919925
Not enough valid samples	NA	NA	NA	chr19:clu_25441_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25442_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25443_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25444_NA	NA
Success	3.28496537361679	3	0.0869450323897811	chr19:clu_25445_NA	0.10805466513074
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25446_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25447_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25448_NA	NA
Success	2.79332575628888	1	0.0180978605216037	chr19:clu_25449_NA	0.0271590834368608
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25450_NA	NA
Success	1.32917617556632	3	0.447351334744829	chr19:clu_25451_NA	0.462691488186252
<=1 sample with coverage>0	NA	NA	NA	chr19:clu_25452_NA	NA
Success	6.54350973700821	4	0.0108583361967796	chr19:clu_25453_NA	0.017262195743666
Success	0.875057477367136	1	0.185862281608184	chr19:clu_25454_NA	0.209777511329799
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25455_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25456_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25457_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25458_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25459_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25460_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25461_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25462_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25463_NA	NA
Success	7.54195676496194	2	0.000530358818229732	chr19:clu_25464_NA	0.00118782042172837
Success	2.0923336905305	1	0.0407912164332738	chr19:clu_25465_NA	0.0557132177156413
Not enough valid samples	NA	NA	NA	chr19:clu_25466_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25467_NA	NA
Success	16.8675339670499	3	2.25345358157175e-07	chr19:clu_25468_NA	1.22666436877982e-06
Success	18.0929029014878	3	6.84070757571045e-08	chr19:clu_25469_NA	4.24541806182171e-07
Success	0.0276578773155052	1	0.814058926645874	chr19:clu_25470_NA	0.818457993655621
Not enough valid samples	NA	NA	NA	chr19:clu_25471_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25472_NA	NA
Success	7.9858526187711	2	0.000340242275617038	chr19:clu_25473_NA	0.000800556738755478
Not enough valid samples	NA	NA	NA	chr19:clu_25474_NA	NA
Success	12.8106263092589	1	4.1543855068787e-07	chr19:clu_25475_NA	2.11062845168385e-06
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25476_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25477_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25478_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25479_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25480_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25481_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25482_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25483_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25484_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25485_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25486_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25487_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_25488_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25489_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25490_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25491_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25492_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25493_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25494_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25495_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25496_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25497_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25498_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25499_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25500_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_25501_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_25502_NA	NA
