status	loglr	df	p	cluster	p.adjust
Not enough valid samples	NA	NA	NA	chr16:clu_24115_NA	NA
Success	0.377437254619181	1	0.384937307002066	chr16:clu_24116_NA	0.463487084417369
Not enough valid samples	NA	NA	NA	chr16:clu_24117_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24118_NA	NA
Success	0.0269998735519401	1	0.81624408011282	chr16:clu_24119_NA	0.844862181091634
Success	6.25637939891703	4	0.0139190287549901	chr16:clu_24120_NA	0.0439961500827996
Success	5.41864503496731	7	0.145875504728315	chr16:clu_24121_NA	0.226885424865484
Not enough valid samples	NA	NA	NA	chr16:clu_24122_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24123_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24124_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24125_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24126_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24127_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24128_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24129_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24130_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24131_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24132_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24133_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24134_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24135_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24136_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24137_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24138_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24139_NA	NA
Success	3.20796862741651	3	0.0930373412144252	chr16:clu_24140_NA	0.1652800066443
Not enough valid samples	NA	NA	NA	chr16:clu_24141_NA	NA
Success	3.3858008144075	2	0.0338505235016215	chr16:clu_24142_NA	0.081532250556572
Success	0.300618795327978	2	0.740359947631114	chr16:clu_24143_NA	0.7789288525926
Success	1.53600387662027	2	0.215239508767058	chr16:clu_24144_NA	0.300011615091679
Success	1.08327237388858	3	0.538568037928418	chr16:clu_24145_NA	0.60214553215274
Not enough valid samples	NA	NA	NA	chr16:clu_24146_NA	NA
Success	5.39543456426873	8	0.213832723115783	chr16:clu_24147_NA	0.298665045071941
Success	16.0413418655035	6	1.57327349225389e-05	chr16:clu_24148_NA	0.000384661163417828
Success	5.42918478384627	6	0.0928535675797569	chr16:clu_24149_NA	0.165020494614141
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24150_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24151_NA	NA
Success	8.12651692750285	5	0.00615758291249617	chr16:clu_24152_NA	0.0250722304012739
Success	0.00173614272421219	1	0.953010968108418	chr16:clu_24153_NA	0.959883897535584
Success	2.78961385019232	3	0.133975973810408	chr16:clu_24154_NA	0.213505466558568
Success	8.03941034763238	2	0.000322499056397361	chr16:clu_24155_NA	0.00327294179315287
Success	1.30926170596067	2	0.270019336478609	chr16:clu_24156_NA	0.354404039117012
Success	11.5059235155263	8	0.00334906933161545	chr16:clu_24157_NA	0.0165098296999213
Not enough valid samples	NA	NA	NA	chr16:clu_24158_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24159_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24160_NA	NA
Success	11.4983645876318	7	0.00170684514381744	chr16:clu_24161_NA	0.0102973499280083
Success	10.021158961159	7	0.00547899898126392	chr16:clu_24162_NA	0.0231490046015703
Not enough valid samples	NA	NA	NA	chr16:clu_24163_NA	NA
Success	4.18527381242066	3	0.0389433067320291	chr16:clu_24164_NA	0.0900018682569655
Not enough valid samples	NA	NA	NA	chr16:clu_24165_NA	NA
Success	4.82516707934656	4	0.046748206054171	chr16:clu_24166_NA	0.102161823437594
Not enough valid samples	NA	NA	NA	chr16:clu_24167_NA	NA
Success	3.6044926777419	2	0.0272012411082357	chr16:clu_24168_NA	0.0698339555374897
Success	2.58519103959532	5	0.395442580458376	chr16:clu_24169_NA	0.47312392031646
Not enough valid samples	NA	NA	NA	chr16:clu_24170_NA	NA
Success	9.02118085739494	4	0.00121079281050179	chr16:clu_24171_NA	0.00808665667638107
Not enough valid samples	NA	NA	NA	chr16:clu_24172_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24173_NA	NA
Success	3.17252588454724	1	0.0117709174282034	chr16:clu_24174_NA	0.0391272019089091
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24175_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24176_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24177_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24178_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24179_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24180_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24181_NA	NA
Success	0.224851096448926	1	0.502476412130862	chr16:clu_24182_NA	0.570327690588143
Not enough valid samples	NA	NA	NA	chr16:clu_24183_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24184_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24185_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24186_NA	NA
Success	20.0954662333024	6	4.17804363312754e-07	chr16:clu_24187_NA	2.68994894337105e-05
Not enough valid samples	NA	NA	NA	chr16:clu_24188_NA	NA
Success	0.451147602673473	1	0.342167026882716	chr16:clu_24189_NA	0.424430179687271
Success	0.352648861386484	1	0.401009287750142	chr16:clu_24190_NA	0.477942144835546
Success	9.18950146298283	2	0.000102105755519902	chr16:clu_24191_NA	0.00148285855083749
Not enough valid samples	NA	NA	NA	chr16:clu_24192_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24193_NA	NA
Success	13.876467379685	9	0.00104886564105427	chr16:clu_24194_NA	0.00734975089887354
Not enough valid samples	NA	NA	NA	chr16:clu_24195_NA	NA
Success	9.3323529706804	5	0.00221898120979443	chr16:clu_24196_NA	0.0123204846430987
Success	6.84400025973446	3	0.00336211748315901	chr16:clu_24197_NA	0.0165516824903023
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24198_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24199_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24200_NA	NA
Success	4.20244092873494	2	0.0149590183226152	chr16:clu_24201_NA	0.0461113644593212
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24202_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24203_NA	NA
Success	0.00470093614495681	1	0.922755577338316	chr16:clu_24204_NA	0.934230204770784
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24205_NA	NA
Success	4.29635618465363	4	0.0721262579635667	chr16:clu_24206_NA	0.137598438540141
Success	1.94062458768548	1	0.0488282147862368	chr16:clu_24207_NA	0.105312314734441
Success	0.498802110199904	3	0.801831665149233	chr16:clu_24208_NA	0.832757876239262
Not enough valid samples	NA	NA	NA	chr16:clu_24209_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24210_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24211_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24212_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24213_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24214_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24215_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24216_NA	NA
Success	7.70724054608286	3	0.00149461546438471	chr16:clu_24217_NA	0.00937175317837521
Success	10.5819894783276	3	9.73353141551792e-05	chr16:clu_24218_NA	0.00143919554268842
Not enough valid samples	NA	NA	NA	chr16:clu_24219_NA	NA
Success	8.9233039610167	4	0.00132225319116466	chr16:clu_24220_NA	0.0086030093516171
Success	1.28027924967603	2	0.277959669466837	chr16:clu_24221_NA	0.362702366185264
Success	2.96836915106047	2	0.0513870465431647	chr16:clu_24222_NA	0.108955181249293
Success	5.94185029535629	4	0.0182373800327411	chr16:clu_24223_NA	0.0529534418478246
Not enough valid samples	NA	NA	NA	chr16:clu_24224_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24225_NA	NA
Success	1.83727816241014	2	0.15925029017283	chr16:clu_24226_NA	0.241751527456346
Success	3.11110151387027	3	0.101286053448531	chr16:clu_24227_NA	0.17525489244368
Success	2.52010672110677	2	0.0804510204694266	chr16:clu_24228_NA	0.148698842272514
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24229_NA	NA
Success	1.7495151862131	3	0.320887900025999	chr16:clu_24230_NA	0.404165155246066
Success	0.228386725099426	2	0.79581643812694	chr16:clu_24231_NA	0.827634508571012
Not enough valid samples	NA	NA	NA	chr16:clu_24232_NA	NA
Success	4.19067588577468	2	0.0151360511733576	chr16:clu_24233_NA	0.0464834480892221
Success	0.667560168310615	3	0.72081077747987	chr16:clu_24234_NA	0.762159482611643
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24235_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24236_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24237_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24238_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24239_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24240_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24241_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24242_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24243_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24244_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24245_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24246_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24247_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24248_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24249_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24250_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24251_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24252_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24253_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24254_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24255_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24256_NA	NA
Success	11.5216163614164	14	0.05956987103432	chr16:clu_24257_NA	0.120574200501573
Not enough valid samples	NA	NA	NA	chr16:clu_24258_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24259_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24260_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24261_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24262_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24263_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24264_NA	NA
Success	1.23313598892986	1	0.116313509356661	chr16:clu_24265_NA	0.192646239361389
Success	4.18998687967269	11	0.678916032147295	chr16:clu_24266_NA	0.725466392776545
Success	8.98781253190009	7	0.0120804625049662	chr16:clu_24267_NA	0.039849723335786
Success	6.58498902757628	2	0.00138094251980384	chr16:clu_24268_NA	0.00887518314674637
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24269_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24270_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24271_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24272_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24273_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24274_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24275_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24276_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24277_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24278_NA	NA
Success	2.95527933393259	3	0.116043757957861	chr16:clu_24279_NA	0.192287165235276
Success	5.65139084264229	4	0.0233638608030859	chr16:clu_24280_NA	0.0629835570513479
Success	0.340987237666283	1	0.408907648756078	chr16:clu_24281_NA	0.485141950651203
Success	4.68748819781149	4	0.0523805736299266	chr16:clu_24282_NA	0.110519662385235
Success	4.518131011901	2	0.0109093941543687	chr16:clu_24283_NA	0.0370641766966165
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24284_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24285_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24286_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24287_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24288_NA	NA
Success	5.58091902205149	2	0.00376910004055912	chr16:clu_24289_NA	0.0178859854512262
Success	2.72363860496819	4	0.244402873322446	chr16:clu_24290_NA	0.330063862544059
Not enough valid samples	NA	NA	NA	chr16:clu_24291_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24292_NA	NA
Success	2.79365997938436	2	0.0611968244192563	chr16:clu_24293_NA	0.122875317279425
Success	4.37441772766215	3	0.0328235350022833	chr16:clu_24294_NA	0.0797347383429301
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24295_NA	NA
Success	1.22207271635133	1	0.117964112970271	chr16:clu_24296_NA	0.19456362964101
Not enough valid samples	NA	NA	NA	chr16:clu_24297_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24298_NA	NA
Success	8.98994502554206	3	0.000444070218339092	chr16:clu_24299_NA	0.00405970713131228
Not enough valid samples	NA	NA	NA	chr16:clu_24300_NA	NA
Success	1.60129572822302	2	0.201635084388188	chr16:clu_24301_NA	0.285984422478864
Not enough valid samples	NA	NA	NA	chr16:clu_24302_NA	NA
Success	9.40124094353087	6	0.00451054637530422	chr16:clu_24303_NA	0.0202306027643339
Success	30.2353974990781	10	2.95182503969117e-09	chr16:clu_24304_NA	5.81957575885988e-07
Not enough valid samples	NA	NA	NA	chr16:clu_24305_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24306_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24307_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24308_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24309_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24310_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24311_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24312_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24313_NA	NA
Success	1.49182491189629	1	0.0841094069445848	chr16:clu_24314_NA	0.153615369931182
Not enough valid samples	NA	NA	NA	chr16:clu_24315_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24316_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24317_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24318_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24319_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24320_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24321_NA	NA
Success	4.3965191612233	2	0.0123201498078415	chr16:clu_24322_NA	0.0403617177753827
Success	9.50370143917121	4	0.000783316502330741	chr16:clu_24323_NA	0.00603389665520447
Not enough valid samples	NA	NA	NA	chr16:clu_24324_NA	NA
Success	6.16829202897679	4	0.0150162157246123	chr16:clu_24325_NA	0.0462248919457545
Not enough valid samples	NA	NA	NA	chr16:clu_24326_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24327_NA	NA
Success	4.25390850501503	5	0.130380796788449	chr16:clu_24328_NA	0.209393520255735
Success	5.88700708524141	6	0.0672043759116213	chr16:clu_24329_NA	0.131115694073866
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24330_NA	NA
Success	3.16820455381503	4	0.17539421640081	chr16:clu_24331_NA	0.259015312514422
Not enough valid samples	NA	NA	NA	chr16:clu_24332_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24333_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24334_NA	NA
Success	0.00247419623340051	1	0.94391921661861	chr16:clu_24335_NA	0.952205650457133
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24336_NA	NA
Success	0.746089606821258	1	0.221878650165501	chr16:clu_24337_NA	0.307156318028879
Not enough valid samples	NA	NA	NA	chr16:clu_24338_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24339_NA	NA
Success	14.0373880170346	5	3.51939082732859e-05	chr16:clu_24340_NA	0.000687075912483633
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24341_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24342_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24343_NA	NA
Success	0.026162321544362	1	0.8190664916259	chr16:clu_24344_NA	0.847059194688986
Success	3.04168076116093	5	0.29819180126905	chr16:clu_24345_NA	0.382423560347592
Success	1.57522220673036	2	0.206961559319918	chr16:clu_24346_NA	0.291489727019815
Success	0.405903833277762	1	0.367586352685204	chr16:clu_24347_NA	0.447882546094394
Success	0.345865376876191	1	0.405576310393347	chr16:clu_24348_NA	0.482261018501645
Success	2.55681627534259	1	0.0237385674169339	chr16:clu_24349_NA	0.0636853150168561
Not enough valid samples	NA	NA	NA	chr16:clu_24350_NA	NA
Success	0.844940158243702	1	0.193616746841901	chr16:clu_24351_NA	0.277993564334938
Success	0.299363433985462	1	0.439064196314506	chr16:clu_24352_NA	0.513405651335491
Not enough valid samples	NA	NA	NA	chr16:clu_24353_NA	NA
Success	13.921871274476	12	0.00583064810060074	chr16:clu_24354_NA	0.0241144525715584
Not enough valid samples	NA	NA	NA	chr16:clu_24355_NA	NA
Success	0.948441673747993	2	0.387344161965312	chr16:clu_24356_NA	0.465705622451639
Success	2.1929862221146	3	0.222689597386899	chr16:clu_24357_NA	0.308002767590198
Success	4.99421837581758	4	0.0406229144938985	chr16:clu_24358_NA	0.0926686311786934
Success	7.42984852646816	2	0.000593277370920316	chr16:clu_24359_NA	0.00495927437680905
Not enough valid samples	NA	NA	NA	chr16:clu_24360_NA	NA
Success	5.00360928310783	8	0.264519631850321	chr16:clu_24361_NA	0.349027502607153
Not enough valid samples	NA	NA	NA	chr16:clu_24362_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24363_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24364_NA	NA
Success	3.23478649365052	4	0.166717655746112	chr16:clu_24365_NA	0.249766957482169
Success	4.09623439402594	2	0.0166351992133984	chr16:clu_24366_NA	0.0497494114509078
Success	7.49001854483686	2	0.000558632600632959	chr16:clu_24367_NA	0.00475060116959812
Success	11.7295782427232	4	0.000102499774265612	chr16:clu_24368_NA	0.00148285855083749
Success	1.30467525959888	1	0.106235263406017	chr16:clu_24369_NA	0.180904843594039
Success	9.05619767624194	3	0.000416984784507524	chr16:clu_24370_NA	0.0038916909273295
Not enough valid samples	NA	NA	NA	chr16:clu_24371_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24372_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24373_NA	NA
Success	14.1595192263403	7	0.000192459752181684	chr16:clu_24374_NA	0.00227164712582817
Success	11.609918076254	5	0.000306413502850995	chr16:clu_24375_NA	0.00315019454006946
Not enough valid samples	NA	NA	NA	chr16:clu_24376_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24377_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24378_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24379_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24380_NA	NA
Success	0.433991825655539	2	0.647917551764954	chr16:clu_24381_NA	0.699151719983077
Success	6.07422768347806	6	0.0587377183513876	chr16:clu_24382_NA	0.119577261536083
Success	0.65875068932742	1	0.251040967846794	chr16:clu_24383_NA	0.3360044093053
Not enough valid samples	NA	NA	NA	chr16:clu_24384_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24385_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24386_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24387_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24388_NA	NA
Success	7.55263737930727	6	0.0194535291943372	chr16:clu_24389_NA	0.0553602313561733
Success	11.1925497787388	4	0.000167970080377809	chr16:clu_24390_NA	0.00207884443036094
Success	4.47636400415558	6	0.176254121103323	chr16:clu_24391_NA	0.259830287654428
Not enough valid samples	NA	NA	NA	chr16:clu_24392_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24393_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24394_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24395_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24396_NA	NA
Success	1.63467036264387	1	0.0705859848291184	chr16:clu_24397_NA	0.135678644415274
Success	5.94262277102064	2	0.0026251354847808	chr16:clu_24398_NA	0.0139648285560153
Success	4.36003784438685	2	0.0127779040684407	chr16:clu_24399_NA	0.0414499957596228
Success	1.99715164242798	2	0.135721316034107	chr16:clu_24400_NA	0.215473610870519
Success	1.36897974916133	2	0.254366344687848	chr16:clu_24401_NA	0.33922986294642
Success	0.642716630934842	1	0.256891251084912	chr16:clu_24402_NA	0.341568477092469
Success	10.8181793861656	5	0.000613832191665197	chr16:clu_24403_NA	0.00506348808354081
Success	9.56617972632466	5	0.00181600980809146	chr16:clu_24404_NA	0.0106622788935293
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24405_NA	NA
Success	13.1619320503472	5	7.72124345202458e-05	chr16:clu_24406_NA	0.00122021285976922
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24407_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24408_NA	NA
Success	0.57050863293901	1	0.285437476717699	chr16:clu_24409_NA	0.369999557308092
Success	6.42455612565789	1	0.000337639387653418	chr16:clu_24410_NA	0.00337495344077659
Success	7.27751999268457	3	0.00223922435456324	chr16:clu_24411_NA	0.0123987061242605
Success	0.913439018046006	1	0.17649674179041	chr16:clu_24412_NA	0.260103477593075
Not enough valid samples	NA	NA	NA	chr16:clu_24413_NA	NA
Success	0.254239322702119	1	0.475798181487073	chr16:clu_24414_NA	0.54608962532899
Success	32.792950959114	16	5.83920405988015e-08	chr16:clu_24415_NA	6.12812652665804e-06
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24416_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24417_NA	NA
Success	1.97789269381212	1	0.0467105161496133	chr16:clu_24418_NA	0.102093629363437
Success	4.7424334197558	2	0.00871740724331794	chr16:clu_24419_NA	0.0317660724326666
Success	7.08003737754734	4	0.00680130428149057	chr16:clu_24420_NA	0.0267898046845956
Success	2.09342727110152	2	0.123263952068188	chr16:clu_24421_NA	0.200859837888173
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24422_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24423_NA	NA
Success	2.60616981886099	2	0.0738167344614044	chr16:clu_24424_NA	0.139871337346585
Not enough valid samples	NA	NA	NA	chr16:clu_24425_NA	NA
Success	2.58133252519633	2	0.0756731004964344	chr16:clu_24426_NA	0.14227113584728
Success	0.839323875667567	1	0.195104231478936	chr16:clu_24427_NA	0.279430368246779
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24428_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24429_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24430_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24431_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24432_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24433_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24434_NA	NA
Success	10.3263390558907	5	0.000942022108051943	chr16:clu_24435_NA	0.00682223908806984
Success	5.81335764323558	7	0.113522265936622	chr16:clu_24436_NA	0.189475111265426
Success	6.93310959278642	4	0.00773449949356665	chr16:clu_24437_NA	0.0292313848470433
Success	11.0157405622449	5	0.000516432181448053	chr16:clu_24438_NA	0.00448199937207019
Success	1.04004035121307	2	0.353440419921347	chr16:clu_24439_NA	0.434835162960163
Success	2.02500106008847	4	0.399281092294831	chr16:clu_24440_NA	0.476366638960767
Success	7.81063744132825	15	0.40765838481423	chr16:clu_24441_NA	0.484229351304361
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr16:clu_24442_NA	NA
Success	3.4920096517144	2	0.0304396375918657	chr16:clu_24443_NA	0.0755518879176915
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24444_NA	NA
Success	11.0669516235084	7	0.00240882031057894	chr16:clu_24445_NA	0.0131059459271415
Success	0.32619701201844	1	0.419258051727918	chr16:clu_24446_NA	0.495028236143076
Not enough valid samples	NA	NA	NA	chr16:clu_24447_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24448_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24449_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24450_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24451_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24452_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24453_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24454_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24455_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24456_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24457_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24458_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24459_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24460_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24461_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24462_NA	NA
Not enough valid samples	NA	NA	NA	chr16:clu_24463_NA	NA
Success	5.81072877463066	8	0.168909349386505	chr16:clu_24464_NA	0.252052120281201
<=1 sample with coverage>min_coverage	NA	NA	NA	chr16:clu_24465_NA	NA
Success	4.74239928341649	15	0.85083688993527	chr16:clu_24466_NA	0.873200755958666
Not enough valid samples	NA	NA	NA	chr16:clu_24467_NA	NA
