status	loglr	df	p	cluster	p.adjust
Success	0.603059893198683	1	0.272101952040396	chr19:clu_23231_NA	0.767831784008369
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23232_NA	NA
Success	2.07222773431022	2	0.125904986194697	chr19:clu_23233_NA	0.564314676351214
Not enough valid samples	NA	NA	NA	chr19:clu_23234_NA	NA
Success	0.0458876679178957	2	0.955149250068647	chr19:clu_23235_NA	1
Success	0.301897384144482	1	0.437133802055726	chr19:clu_23236_NA	0.916464527158638
Success	0.2025164110064	4	0.982062781200488	chr19:clu_23237_NA	1
Success	4.00199459179316	6	0.237811193478941	chr19:clu_23238_NA	0.731403570918353
Success	0.142185041992519	1	0.593851110120645	chr19:clu_23239_NA	1
Success	7.99082894540879	6	0.0138527565346789	chr19:clu_23240_NA	0.183482499547465
Success	0.879501308981986	1	0.184748968795292	chr19:clu_23241_NA	0.661799148075302
Success	2.44674264924993	7	0.672959961800995	chr19:clu_23242_NA	1
Success	13.9444010803054	13	0.00937851083361707	chr19:clu_23243_NA	0.146623403729026
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23244_NA	NA
Success	7.49436126264118	11	0.183013800234886	chr19:clu_23245_NA	0.659682584979501
Success	0.111154887939847	2	0.894800144444279	chr19:clu_23246_NA	1
Success	1.11301719886717	4	0.694265851351052	chr19:clu_23247_NA	1
Success	1.32325878306642	3	0.449392715154687	chr19:clu_23248_NA	0.926657552623686
Success	3.49695557542145	4	0.136210343266909	chr19:clu_23249_NA	0.584927699514484
Success	-0.0259395375232998	2	1	chr19:clu_23250_NA	1
Success	0.0502271350512729	1	0.751285171743756	chr19:clu_23251_NA	1
Success	1.75080441800054	1	0.061309242633663	chr19:clu_23252_NA	0.40533950487975
Success	0.283192585702182	1	0.451698939147614	chr19:clu_23253_NA	0.928700807599033
Success	2.26063976548824	3	0.210400037350693	chr19:clu_23254_NA	0.698118759367749
Not enough valid samples	NA	NA	NA	chr19:clu_23255_NA	NA
Success	1.13711915544912	2	0.320741699109368	chr19:clu_23256_NA	0.819059413035402
Not enough valid samples	NA	NA	NA	chr19:clu_23257_NA	NA
Success	4.5865976178381	1	0.00245585425101591	chr19:clu_23258_NA	0.0615166794873234
Success	2.30192122131695	2	0.100066409208867	chr19:clu_23259_NA	0.508028388798275
Success	0.613718989178558	1	0.267905869459979	chr19:clu_23260_NA	0.762729604221461
Success	3.96462976330167	5	0.160177607771937	chr19:clu_23261_NA	0.626702909980858
Success	1.5142692299201	3	0.387246002237787	chr19:clu_23262_NA	0.878483187713367
Success	3.08467772753011	15	0.976760361916734	chr19:clu_23263_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23264_NA	NA
Success	0.0401419127830138	1	0.776913147133006	chr19:clu_23265_NA	1
Success	1.19801731081952	3	0.494373203508461	chr19:clu_23266_NA	0.958809181258468
Success	0.959471754039981	1	0.165973174152369	chr19:clu_23267_NA	0.63404063881077
Success	5.24259121487512	3	0.0148617508820391	chr19:clu_23268_NA	0.191019127016735
Success	1.42002029120619	1	0.0919418917633239	chr19:clu_23269_NA	0.488034500490422
Success	0.72351637825841	2	0.485043656711065	chr19:clu_23270_NA	0.951897161220007
Success	0.132943746272971	1	0.606103914790811	chr19:clu_23271_NA	1
Success	-0.151003651356405	5	1	chr19:clu_23272_NA	1
Success	0.522402579091249	2	0.593093879860082	chr19:clu_23273_NA	1
Success	1.32097535612886	1	0.104075682170188	chr19:clu_23274_NA	0.516647035724132
Success	1.13023857733424	2	0.322956197201722	chr19:clu_23275_NA	0.820912266782585
Success	2.56507790562682	3	0.162510851177082	chr19:clu_23276_NA	0.630013955737324
Success	0.333522873366746	5	0.984728210933808	chr19:clu_23277_NA	1
Success	0.0057883619518293	1	0.914316816379259	chr19:clu_23278_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23279_NA	NA
Success	0.453007035622363	1	0.341174219559463	chr19:clu_23280_NA	0.83964587967514
Success	0.401729633493687	1	0.370061113931426	chr19:clu_23281_NA	0.865711684285077
Success	0.481849398593113	2	0.617640072224578	chr19:clu_23282_NA	1
Success	0.104967963950912	2	0.900353365888876	chr19:clu_23283_NA	1
Success	0.0707896867708087	1	0.706715922385707	chr19:clu_23284_NA	1
Success	0.0193629456289273	2	0.980823312099417	chr19:clu_23285_NA	1
Success	14.6551483441544	10	0.00110973151434569	chr19:clu_23286_NA	0.0359675745930696
Success	0.495214350352029	1	0.319637618868906	chr19:clu_23287_NA	0.818315121224807
Success	2.08250191717991	4	0.384135340539846	chr19:clu_23288_NA	0.875697094867382
Success	0.914614520982468	3	0.60859511863359	chr19:clu_23289_NA	1
Success	2.65001463795829	2	0.0706501788784886	chr19:clu_23290_NA	0.432871802235603
Success	1.03808880453337	1	0.14961442651568	chr19:clu_23291_NA	0.609445259220478
Success	2.84589231623886	2	0.0580824157267662	chr19:clu_23292_NA	0.395149203220635
Success	0.451144143984493	2	0.636899030397122	chr19:clu_23293_NA	1
Success	1.14636734316082	5	0.807333355843529	chr19:clu_23294_NA	1
Success	0.57488683842314	2	0.562768548980223	chr19:clu_23295_NA	1
Success	0.395318965459538	1	0.373907298896489	chr19:clu_23296_NA	0.868138391191994
Success	2.79600655223332	1	0.0180425489557565	chr19:clu_23297_NA	0.212914186771185
Success	2.33987351643827	2	0.0963398228638307	chr19:clu_23298_NA	0.498554678078418
Not enough valid samples	NA	NA	NA	chr19:clu_23299_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23300_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23301_NA	NA
Success	0.121008193661112	3	0.970537279039654	chr19:clu_23302_NA	1
Success	1.02832285580359	1	0.151543439263101	chr19:clu_23303_NA	0.612056573461146
Success	0.398725607398887	4	0.938789437847246	chr19:clu_23304_NA	1
Success	1.16026113813359	2	0.313404328374294	chr19:clu_23305_NA	0.81177954457101
Success	0.784310618855443	2	0.456434250517236	chr19:clu_23306_NA	0.932649283833216
Success	-0.980517922881518	2	1	chr19:clu_23307_NA	1
Success	26.226941306365	5	4.35374811773301e-10	chr19:clu_23308_NA	1.78027798032789e-07
Success	0.335951341298369	1	0.412389030820463	chr19:clu_23309_NA	0.89868455461563
Success	1.79228195716996	2	0.166579608088525	chr19:clu_23310_NA	0.635184619276828
Success	0.0318375999142404	1	0.800778695030152	chr19:clu_23311_NA	1
Success	0.446113328238845	1	0.34487461764375	chr19:clu_23312_NA	0.842865810802227
Success	3.18069965582845	7	0.498240071848541	chr19:clu_23313_NA	0.962207291223773
Success	1.75793452327264	2	0.172400585726531	chr19:clu_23314_NA	0.645467375809354
Success	1.695655870297	1	0.0655407883066991	chr19:clu_23315_NA	0.417978485794844
Success	3.18727132392405	5	0.271460600390874	chr19:clu_23316_NA	0.767142704675963
Success	0.125428327018959	1	0.616472525948547	chr19:clu_23317_NA	1
Success	0.523584971279206	2	0.592393024714288	chr19:clu_23318_NA	1
Success	0.323606966181984	1	0.421110536066258	chr19:clu_23319_NA	0.906012426510004
Success	0.537349824453713	2	0.584294685796988	chr19:clu_23320_NA	1
Success	0.999412469320305	2	0.368095645136572	chr19:clu_23321_NA	0.863886296549946
Success	6.86207294495603	2	0.00104674184386987	chr19:clu_23322_NA	0.0348247149304898
Success	0.919575498747513	1	0.175050488132457	chr19:clu_23323_NA	0.649280188341522
Success	0.132757942555827	2	0.87567703060104	chr19:clu_23324_NA	1
Success	0.220285474882189	1	0.506847010901211	chr19:clu_23325_NA	0.967432069149692
Success	3.03563218352792	2	0.0480442804702547	chr19:clu_23326_NA	0.359864689933053
Success	0.00223872680743398	1	0.946650344789493	chr19:clu_23327_NA	1
Not enough valid samples	NA	NA	NA	chr19:clu_23328_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23329_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23330_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23331_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23332_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23333_NA	NA
Success	2.79012569997238	1	0.0181641150399823	chr19:clu_23334_NA	0.213774855922361
Not enough valid samples	NA	NA	NA	chr19:clu_23335_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23336_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23337_NA	NA
Success	0.913602213237937	1	0.176458101864439	chr19:clu_23338_NA	0.651477754348018
Success	20.9785682619477	8	1.37956010950727e-06	chr19:clu_23339_NA	0.000181231558521985
Success	-1.95206952191143	5	1	chr19:clu_23340_NA	1
Success	5.87303108313199	15	0.698139596504909	chr19:clu_23341_NA	1
Success	-3.19419191767702	12	1	chr19:clu_23342_NA	1
Success	0.858225979459135	2	0.423913446814867	chr19:clu_23343_NA	0.907757617500962
Success	0.287827304405596	1	0.448020633983695	chr19:clu_23344_NA	0.925463675673791
Not enough valid samples	NA	NA	NA	chr19:clu_23345_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23346_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23347_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23348_NA	NA
Success	2.34023840182783	4	0.321680577994946	chr19:clu_23349_NA	0.819621234769686
Not enough valid samples	NA	NA	NA	chr19:clu_23350_NA	NA
Success	0.562385595007072	2	0.569848014459901	chr19:clu_23351_NA	1
Success	2.34052702037252	1	0.0304970305744066	chr19:clu_23352_NA	0.283569163717499
Success	0.106048888761734	1	0.645128132747245	chr19:clu_23353_NA	1
Success	0.112337506051517	2	0.893742563067839	chr19:clu_23354_NA	1
Success	0.380214764470679	3	0.858906428618973	chr19:clu_23355_NA	1
Not enough valid samples	NA	NA	NA	chr19:clu_23356_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23357_NA	NA
Success	2.50683804722598	2	0.0815256122616339	chr19:clu_23358_NA	0.461637614298588
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23359_NA	NA
Success	6.09979534967897	11	0.348829226583019	chr19:clu_23360_NA	0.846778777826407
Success	2.82653992664746	1	0.0174247426244431	chr19:clu_23361_NA	0.208699397414175
Success	-1.02651376024846	9	1	chr19:clu_23362_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23363_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23364_NA	NA
Success	0.106219835123227	5	0.998974114054106	chr19:clu_23365_NA	1
Success	0.0526132880940224	1	0.745645468487757	chr19:clu_23366_NA	1
Success	0.603211144547942	1	0.272041837650616	chr19:clu_23367_NA	0.76780558753388
Success	3.48412270267727	8	0.540062611001396	chr19:clu_23368_NA	0.988902319135017
Success	-0.20435928357972	3	1	chr19:clu_23369_NA	1
Success	0.262565852649288	2	0.769075717027488	chr19:clu_23370_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23371_NA	NA
Success	2.97928675061286	4	0.202263463680203	chr19:clu_23372_NA	0.687167181171317
Success	2.35074762417662	8	0.788952066620687	chr19:clu_23373_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23374_NA	NA
Success	0.393860051697914	3	0.852401911785872	chr19:clu_23375_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23376_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23377_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23378_NA	NA
Success	0.0836731295682966	2	0.919731840110063	chr19:clu_23379_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23380_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23381_NA	NA
Success	0.714434459206814	2	0.489468848136726	chr19:clu_23382_NA	0.955303669307143
Success	12.5950487486418	16	0.0665435560207472	chr19:clu_23383_NA	0.421103237542846
Success	1.93007043667376	1	0.0494461765498614	chr19:clu_23384_NA	0.363999213848111
Success	3.38193811510769	2	0.0339815307529681	chr19:clu_23385_NA	0.299197423750345
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23386_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23387_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23388_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23389_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23390_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23391_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23392_NA	NA
Success	-4.1405439648338	6	1	chr19:clu_23393_NA	1
Success	0.0565365440850414	1	0.736672231437679	chr19:clu_23394_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23395_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23396_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23397_NA	NA
Success	-3.55075188152796	18	1	chr19:clu_23398_NA	1
Success	1.7963935857548	5	0.609396590704156	chr19:clu_23399_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23400_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23401_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23402_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23403_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23404_NA	NA
Success	1.36815961735851	8	0.949800150286316	chr19:clu_23405_NA	1
Success	3.74200344164115	2	0.0237065608119768	chr19:clu_23406_NA	0.248262333982721
Success	3.8279781164172	2	0.0217535543497992	chr19:clu_23407_NA	0.236449524170058
Success	-0.178529647032121	3	1	chr19:clu_23408_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23409_NA	NA
Success	0.30601904451396	3	0.893671082857998	chr19:clu_23410_NA	1
Success	1.06240342494038	1	0.14493104990475	chr19:clu_23411_NA	0.602039325363762
Success	0.179078817178038	3	0.948743809647781	chr19:clu_23412_NA	1
Success	-3.09877399815741	4	1	chr19:clu_23413_NA	1
Success	2.39621096370888	2	0.0910623389395225	chr19:clu_23414_NA	0.486301930318489
Success	0.0519939636444278	1	0.747095455983701	chr19:clu_23415_NA	1
Success	1.10634320655572	2	0.33076629626587	chr19:clu_23416_NA	0.829356689802894
Success	2.6958987193193	4	0.249405555955486	chr19:clu_23417_NA	0.743257536393279
Success	0.0896105521708819	1	0.672043467321943	chr19:clu_23418_NA	1
Success	-0.244076264521937	3	1	chr19:clu_23419_NA	1
Success	0.780183377838569	1	0.211611528270156	chr19:clu_23420_NA	0.699457750084436
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23421_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23422_NA	NA
Success	0.372825764269123	3	0.862417267212436	chr19:clu_23423_NA	1
Success	1.7637576429907	1	0.0603581771752253	chr19:clu_23424_NA	0.402151507871158
Success	0.124343991533578	1	0.61800042768437	chr19:clu_23425_NA	1
Success	4.25683010742284	4	0.0744742460840087	chr19:clu_23426_NA	0.444419028981886
Success	0.0131786657724859	1	0.871030705690474	chr19:clu_23427_NA	1
Success	0.203054818037344	8	0.99993975305598	chr19:clu_23428_NA	1
Success	-0.18038465175232	6	1	chr19:clu_23429_NA	1
Not enough valid samples	NA	NA	NA	chr19:clu_23430_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23431_NA	NA
Success	0.533057247763423	1	0.301824741412037	chr19:clu_23432_NA	0.800586140354404
Success	1.6561985544263	1	0.0687591258487226	chr19:clu_23433_NA	0.426903852329834
Success	1.60596153425735	1	0.0731035155782548	chr19:clu_23434_NA	0.440500039209203
Success	0.217570316210129	2	0.8044710355766	chr19:clu_23435_NA	1
Success	0.0143073379363159	3	0.998723628954573	chr19:clu_23436_NA	1
Success	1.20801563604505	2	0.298789598856949	chr19:clu_23437_NA	0.797150067020974
Success	2.25460765700882	6	0.608110298286064	chr19:clu_23438_NA	1
Success	0.323468667738325	2	0.723634630676791	chr19:clu_23439_NA	1
Success	0.522883856540489	1	0.306483838080125	chr19:clu_23440_NA	0.805155434777057
Success	1.93034689221292	2	0.145097856435987	chr19:clu_23441_NA	0.602279416835211
Not enough valid samples	NA	NA	NA	chr19:clu_23442_NA	NA
Success	0.563016767468866	1	0.288622977158441	chr19:clu_23443_NA	0.785460115675106
Success	0.165184054685142	1	0.56544241230086	chr19:clu_23444_NA	1
Success	0.0228918844704822	1	0.830569343902736	chr19:clu_23445_NA	1
Success	0.0878670259273804	2	0.915882657273298	chr19:clu_23446_NA	1
Success	0.471329317218164	2	0.62417199397731	chr19:clu_23447_NA	1
Success	0.931747891401685	1	0.172221878415413	chr19:clu_23448_NA	0.645467375809354
Not enough valid samples	NA	NA	NA	chr19:clu_23449_NA	NA
Success	-0.200008677135884	4	1	chr19:clu_23450_NA	1
Success	1.33270664278689	3	0.446136978176979	chr19:clu_23451_NA	0.923851900516525
Success	0.367048695777612	2	0.692775908961398	chr19:clu_23452_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23453_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23454_NA	NA
Success	0.599906295297515	1	0.273359138608678	chr19:clu_23455_NA	0.768511210881446
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23456_NA	NA
Success	-0.620669778000547	4	1	chr19:clu_23457_NA	1
Success	4.37091595328502	2	0.0126396579280358	chr19:clu_23458_NA	0.174940498974087
Success	1.71114055983273	1	0.0643220764556527	chr19:clu_23459_NA	0.414172672108268
Success	4.42662756918043	1	0.00292566661854144	chr19:clu_23460_NA	0.0697518591916124
Success	1.23539629291281	2	0.290719529447229	chr19:clu_23461_NA	0.788193360338615
Success	2.58979120014578	2	0.0750357058942126	chr19:clu_23462_NA	0.445765386423419
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23463_NA	NA
Success	0.604520976426272	1	0.27152194370804	chr19:clu_23464_NA	0.767142704675963
Success	0.120938662351044	1	0.622853487868089	chr19:clu_23465_NA	1
Success	0.664819523805193	1	0.248869441731634	chr19:clu_23466_NA	0.74269198558426
Success	3.16881295810492	1	0.0118202986737621	chr19:clu_23467_NA	0.168698304854512
Success	0.00611539977757047	1	0.911939141985654	chr19:clu_23468_NA	1
Success	4.69119285760792	2	0.00917573428108408	chr19:clu_23469_NA	0.144761719034815
Success	0.687712221661059	2	0.502724877540703	chr19:clu_23470_NA	0.964622165197023
Success	0.11243961282139	1	0.635347079475305	chr19:clu_23471_NA	1
Success	0.589709563702399	1	0.277474281388506	chr19:clu_23472_NA	0.77327829401422
Success	1.62680891083835	1	0.0712659965528823	chr19:clu_23473_NA	0.434240487408427
Success	0.0860414719418259	3	0.981965020398621	chr19:clu_23474_NA	1
Success	3.85241822159878	6	0.260535013559231	chr19:clu_23475_NA	0.755939347732589
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23476_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23477_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23478_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23479_NA	NA
Success	3.50490397522663e-05	1	0.993319821805785	chr19:clu_23480_NA	1
Success	18.5606888209441	9	2.50375118959408e-05	chr19:clu_23481_NA	0.00202873074500612
Success	2.32466261389345	11	0.946953929999606	chr19:clu_23482_NA	1
Success	1.77595364465272	1	0.0594770472869315	chr19:clu_23483_NA	0.399841300877888
Success	1.70843187857761	3	0.331705758395328	chr19:clu_23484_NA	0.830468795367373
Success	2.84327081682068	2	0.0582348784990213	chr19:clu_23485_NA	0.395497824893122
Success	-0.0200757015136332	8	1	chr19:clu_23486_NA	1
Success	-6.86599261568426	10	1	chr19:clu_23487_NA	1
Success	0.0526369233420212	1	0.745590319957015	chr19:clu_23488_NA	1
Success	0.883662992717035	1	0.183713355897937	chr19:clu_23489_NA	0.660579128170436
Success	2.23392413652618	6	0.613631934725828	chr19:clu_23490_NA	1
Success	0.22654246495091	1	0.500873599349909	chr19:clu_23491_NA	0.963665699411634
Success	4.67073554332245	2	0.00936537835142904	chr19:clu_23492_NA	0.146504846577559
Success	1.01634622048471	1	0.153947669869309	chr19:clu_23493_NA	0.616342701165531
Success	0.017798730810263	1	0.850349196022877	chr19:clu_23494_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23495_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23496_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23497_NA	NA
Success	0.436331653734669	3	0.832019261724546	chr19:clu_23498_NA	1
Success	4.4227904602194	8	0.355489691950258	chr19:clu_23499_NA	0.853553905989538
Success	0.265787405398015	1	0.465945527849966	chr19:clu_23500_NA	0.939801573408197
Success	4.75669394632951	11	0.574614196781763	chr19:clu_23501_NA	1
Success	0.162140514987286	1	0.569046189952459	chr19:clu_23502_NA	1
Success	-0.379907221848953	3	1	chr19:clu_23503_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23504_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23505_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23506_NA	NA
Success	2.79073008266926	2	0.0613763877166025	chr19:clu_23507_NA	0.40543087929782
Success	4.10640020667165	6	0.222923935531464	chr19:clu_23508_NA	0.711720753578824
Success	9.75592030777102	2	5.79505609823295e-05	chr19:clu_23509_NA	0.0040195057741708
Success	1.17794036361875	2	0.307912273271909	chr19:clu_23510_NA	0.806076873312788
Success	0.347739580018242	3	0.874266777809112	chr19:clu_23511_NA	1
Success	0.0102581745344992	1	0.886104357655791	chr19:clu_23512_NA	1
Success	0.108579753935629	2	0.897107344122408	chr19:clu_23513_NA	1
Success	-0.639292424662472	4	1	chr19:clu_23514_NA	1
Success	1.98705892145429	1	0.0462046495240402	chr19:clu_23515_NA	0.352984907832399
Success	5.98948478676675	2	0.00250495430340159	chr19:clu_23516_NA	0.0623028565770149
Success	0.0274040480904887	2	0.97296803621562	chr19:clu_23517_NA	1
Success	-3.81247187770475	5	1	chr19:clu_23518_NA	1
Success	3.45043727969005	9	0.647439109948589	chr19:clu_23519_NA	1
Success	0.0440032796888659	1	0.766726865570775	chr19:clu_23520_NA	1
Success	0.0881166079494449	1	0.674630541682482	chr19:clu_23521_NA	1
Success	0.0304656681465758	1	0.805029935122367	chr19:clu_23522_NA	1
Success	2.00600412256608	2	0.134525148117564	chr19:clu_23523_NA	0.58109708373692
Success	0.0809326600486031	1	0.687444936429305	chr19:clu_23524_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23525_NA	NA
Success	0.38247892554682	8	0.999342042535711	chr19:clu_23526_NA	1
Success	2.19356010183401	5	0.495126891463062	chr19:clu_23527_NA	0.959530048781552
Success	1.63930201679523	2	0.19411548436512	chr19:clu_23528_NA	0.675856622016084
Success	18.1224336266896	8	1.58371487143102e-05	chr19:clu_23529_NA	0.00139931952685285
Success	0.000115098980522532	1	0.987894739610276	chr19:clu_23530_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23531_NA	NA
Success	0.0860042473368594	2	0.917590333896627	chr19:clu_23532_NA	1
Success	1.29726754517924	3	0.45844842172276	chr19:clu_23533_NA	0.934152673669231
Success	0.651520742716912	2	0.521252482799005	chr19:clu_23534_NA	0.97550969430597
Success	1.5548473190629	1	0.0778275506225015	chr19:clu_23535_NA	0.452985083222357
Success	0.0220581259806067	1	0.833637475007087	chr19:clu_23536_NA	1
Success	2.24228989533003	1	0.034201953517649	chr19:clu_23537_NA	0.29993663276849
Success	0.142080358675699	1	0.593987012824114	chr19:clu_23538_NA	1
Success	3.61088403226434	1	0.00720247305939732	chr19:clu_23539_NA	0.125099414301417
Success	0.16845308666143	2	0.844970902895169	chr19:clu_23540_NA	1
Success	0.613275842368239	2	0.541573849483919	chr19:clu_23541_NA	0.989761250958917
Success	5.1928360553502	3	0.0155568469980516	chr19:clu_23542_NA	0.195531156354858
Success	0.00954241672549472	1	0.890123555183443	chr19:clu_23543_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23544_NA	NA
Success	4.28220390835759	8	0.380362246912625	chr19:clu_23545_NA	0.873067448339458
Success	2.12540296698121	1	0.0392317082586319	chr19:clu_23546_NA	0.324519123909648
Success	0.172880461617261	1	0.556522633837067	chr19:clu_23547_NA	1
Success	0.873523523034919	2	0.417477961448203	chr19:clu_23548_NA	0.903225667053495
Success	4.48634270716815	2	0.0112617561238229	chr19:clu_23549_NA	0.162908644940501
Success	0.241765247664432	1	0.486827484414934	chr19:clu_23550_NA	0.953323049166699
Success	0.00468050384867524	1	0.922923104639347	chr19:clu_23551_NA	1
Success	1.12220486800766	3	0.523254088979535	chr19:clu_23552_NA	0.977328173937236
Success	0.0138860166319859	1	0.867645896218125	chr19:clu_23553_NA	1
Success	0.228984615845661	1	0.498574587821885	chr19:clu_23554_NA	0.962392905661676
Success	5.59088070635971	2	0.00373173984999419	chr19:clu_23555_NA	0.0813198008667096
Success	2.7291342692115	9	0.792671617771192	chr19:clu_23556_NA	1
Success	1.37009985411532	2	0.254081587193945	chr19:clu_23557_NA	0.749560514704172
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23558_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23559_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23560_NA	NA
Success	6.77258590484519	2	0.0011447306556993	chr19:clu_23561_NA	0.0366626577762493
Success	2.2864647945085	4	0.333987290876427	chr19:clu_23562_NA	0.832860379446918
Not enough valid samples	NA	NA	NA	chr19:clu_23563_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23564_NA	NA
Success	-0.0205762348612097	5	1	chr19:clu_23565_NA	1
Success	0.868973197029369	1	0.187399242680247	chr19:clu_23566_NA	0.665933889257637
<=1 sample with coverage>min_coverage	NA	NA	NA	chr19:clu_23567_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23568_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23569_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr19:clu_23570_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23571_NA	NA
Not enough valid samples	NA	NA	NA	chr19:clu_23572_NA	NA
Success	-0.120498282062727	2	1	chr19:clu_23573_NA	1
Success	0.100047428029939	2	0.90479450439747	chr19:clu_23574_NA	1
Success	0.575875151932451	3	0.764598282659944	chr19:clu_23575_NA	1
Success	0.0241187843639068	1	0.82615891414353	chr19:clu_23576_NA	1
Success	0.167012063863488	1	0.563299088659397	chr19:clu_23577_NA	1
Success	3.11782735667077	3	0.100691351616769	chr19:clu_23578_NA	0.509557068780441
Success	0.338171837240679	3	0.878753540521256	chr19:clu_23579_NA	1
Success	1.12592857044513	2	0.324351144593582	chr19:clu_23580_NA	0.822515295654092
Not enough valid samples	NA	NA	NA	chr19:clu_23581_NA	NA
Success	0.326028683368285	1	0.419378076294259	chr19:clu_23582_NA	0.904856270882333
Success	1.1079723889811	1	0.136591420224337	chr19:clu_23583_NA	0.585785849382946
Success	2.42912694001188	4	0.302153157031056	chr19:clu_23584_NA	0.800898313119327
Success	0.208327792316247	1	0.518610577535652	chr19:clu_23585_NA	0.973391309223887
